"filename","AB","AF","AU","BP","C1","CC","CH","CL","CR","CT","CY","DE","DI","DT","EM","EP","FN","FU","FX","GA","GE","ID","IS","J9","JI","LA","LT","MC","MI","NR","PA","PD","PG","PI","PN","PS","PT","PU","PY","RI","RID","OI","PM","RP","SC","SI","SN","SO","SU","TA","TC","TI","UT","VR","VL","WC","Z9"
"./data/Peru.txt",NA,"Ursua, E
Serrano, D
Tella, JL
","Ursua, E
Serrano, D
Tella, JL
","643
","CSIC, Estac Biol Donana, Dept Appl Biol, Seville 41013, Spain.
UIB, CSIC, Inst Mediterraneo Estudios Avanzados, Populat Ecol Grp,Dept Nat Resources, Mallorca 07190, Spain.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/j.biocon.2004.10.002
",NA,"ursua@ebd.csic.es
serrano@ebd.csic.es
","648
","NA
",NA,NA,NA,NA,NA,"4
",NA,NA,NA,NA,NA,NA,NA,NA,"APR
",NA,NA,NA,NA,"J
",NA,"2005
",NA,NA,NA,NA,"Ursua, E (reprint author), CSIC, Estac Biol Donana, Dept Appl Biol, Pabellon Peru,Avenida Maria,Luisa S-N, Seville 41013, Spain
",NA,NA,"0006-3207
","BIOLOGICAL CONSERVATION
",NA,NA,"22
","Does land irrigation actually reduce foraging habitat for breeding
lesser kestrels? The role of crop types
","WOS:000226539600012
",NA,"122
",NA,"22
"
"./data/Peru.txt",NA,"Penteriani, V
Otalora, F
Ferrer, M
","Penteriani, V
Otalora, F
Ferrer, M
","523
","CSIC, Dept Appl Biol, Estacion Biol Donana, ES-41013 Seville, Spain.
Univ Granada, CSIC, IACT, Lab Estudios Cristalog, ES-18002 Granada, Spain.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.0030-1299.2005.13514.x
",NA,"penteriani@ebd.csis.es
","534
","NA
",NA,NA,NA,NA,NA,"3
",NA,NA,NA,NA,NA,NA,NA,NA,"MAR
",NA,NA,NA,NA,"J
",NA,"2005
",NA,NA,NA,NA,"Penteriani, V (reprint author), CSIC, Dept Appl Biol, Estacion Biol Donana, Avda Maria Luisa S-N,Pabellon del Peru, ES-41013 Seville, Spain
",NA,NA,"0030-1299
","OIKOS
",NA,NA,"29
","Floater survival affects population persistence. The role of prey
availability and environmental stochasticity
","WOS:000226898200010
",NA,"108
",NA,"29
"
"./data/Peru.txt",NA,"Sergio, F
Penteriani, V
","Sergio, F
Penteriani, V
","340
","CSIC, Estac Biol Donana, Dept Appl Biol, Seville 41013, Spain.
",NA,NA,NA,NA,NA,NA,NA,"10.1890/04-0137
",NA,"fabrizio.sergio8@tin.it
","346
","NA
",NA,NA,NA,NA,NA,"2
",NA,NA,NA,NA,NA,NA,NA,NA,"FEB
",NA,NA,NA,NA,"J
",NA,"2005
",NA,NA,NA,NA,"Sergio, F (reprint author), CSIC, Estac Biol Donana, Dept Appl Biol, Avda Maria Luisa S-N,Pabellon Peru,Apdo 1056, Seville 41013, Spain
",NA,NA,"0012-9658
","ECOLOGY
",NA,NA,"21
","Public information and territory establishment in a loosely colonial
raptor
","WOS:000227634400009
",NA,"86
",NA,"21
"
"./data/Peru.txt",NA,"Brightsmith, D
Hilburn, J
del Campo, A
Boyd, J
Frisius, M
Frisius, R
Janik, D
Guillen, F
","Brightsmith, D
Hilburn, J
del Campo, A
Boyd, J
Frisius, M
Frisius, R
Janik, D
Guillen, F
","465
","Duke Univ, Dept Biol, Durham, NC 27712 USA.
Selva Reps, Rainforest Expedit, Lima 18, Peru.
Amigos Aves USA, Slidell, LA 70458 USA.
Fdn Restaurac Naturaleza, Alajuela, Costa Rica.
Amigos Aves, Alajuela, Costa Rica.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/j.biocon.2004.05.016
",NA,"Dib4@duke.edu
","472
","NA
",NA,NA,NA,NA,NA,"3
",NA,NA,NA,NA,NA,NA,NA,NA,"FEB
",NA,NA,NA,NA,"J
",NA,"2005
",NA,NA,NA,NA,"Brightsmith, D (reprint author), Duke Univ, Dept Biol, Durham, NC 27712 USA
",NA,NA,"0006-3207
","BIOLOGICAL CONSERVATION
",NA,NA,"15
","The use of hand-raised psittacines for reintroduction: a case study of
scarlet macaws (Ara macao) in Peru and Costa Rica
","WOS:000224662100014
",NA,"121
",NA,"17
"
"./data/Peru.txt",NA,"Forero, MG
Gonzalez-Solis, J
Hobson, KA
Donazar, JA
Bertellotti, M
Blanco, G
Bortolotti, GR
","Forero, MG
Gonzalez-Solis, J
Hobson, KA
Donazar, JA
Bertellotti, M
Blanco, G
Bortolotti, GR
","107
","Estac Biol Donana, Dept Appl Biol, E-41013 Seville, Spain.
Univ Barcelona, Dept Biol Anim Vertebrats, E-08028 Barcelona, Spain.
British Antarctic Survey, NERC, Cambridge CB3 0ET, England.
Canadian Wildlife Serv, Saskatoon, SK S7N 0X4, Canada.
Univ Saskatchewan, Dept Biol, Saskatoon, SK S7N 5E2, Canada.
Consejo Nacl Invest Cient & Tecn, Ctr Nacl Patagon, Chubut, Argentina.
UCLM, CSIC, Inst Invest Recursos Cineget, Ciudad Real 13005, Spain.
",NA,NA,NA,NA,NA,NA,NA,"10.3354/meps296107
",NA,"gforero@ebd.csic.es
","113
","NA
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J
",NA,"2005
"," C-3942-2008
",NA,NA,NA,"Forero, MG (reprint author), Estac Biol Donana, Dept Appl Biol, Ave Maria Luisa S-N,Pabellon Peru, E-41013 Seville, Spain
",NA,NA,"0171-8630
","MARINE ECOLOGY-PROGRESS SERIES
",NA,NA,"37
","Stable isotopes reveal trophic segregation by sex and age in the
southern giant petrel in two different food webs
","WOS:000231365700009
",NA,"296
",NA,"38
"
"./data/Peru.txt",NA,"Balbontin, J
Penteriani, V
Ferrer, M
","Balbontin, J
Penteriani, V
Ferrer, M
","179
","CSIC, Dept Appl Biol, Estac Biol Donana, E-41013 Seville, Spain.
",NA,NA,NA,NA,NA,NA,NA,"10.1007/s10531-005-5043-3
",NA,"balbonja@ebd.csic.es
","186
","NA
",NA,NA,NA,NA,NA,"1
",NA,NA,NA,NA,NA,NA,NA,NA,"JAN
",NA,NA,NA,NA,"J
",NA,"2005
",NA,NA,NA,NA,"Balbontin, J (reprint author), CSIC, Dept Appl Biol, Estac Biol Donana, Avda Maria Luisa S-N,Pabellon Peru,Apdo 1056, E-41013 Seville, Spain
",NA,NA,"0960-3115
","BIODIVERSITY AND CONSERVATION
",NA,NA,"7
","Humans act against the natural process of breeder selection: a modern
sickness for animal populations?
","WOS:000226929700009
",NA,"14
",NA,"7
"
"./data/Peru.txt",NA,"Lawrence, A
Phillips, OL
Ismodes, AR
Lopez, M
Rose, S
Wood, D
Farfan, AJ
","Lawrence, A
Phillips, OL
Ismodes, AR
Lopez, M
Rose, S
Wood, D
Farfan, AJ
","45
","Univ Oxford, Environm Change Inst, Oxford OX1 3PS, England.
Univ Leeds, Sch Geog, Earth & Biosphere Inst, Leeds, W Yorkshire, England.
Ctr EORI, Puerto Maldonado, Madre De Dios, Peru.
Inst Invest Amazona Peruana Puerto Maldonado, Puerto Maldonado, Madre De Dios, Peru.
",NA,NA,NA,NA,NA,NA,NA,"10.1007/s10531-005-4050-8
",NA,"anna.lawerence@eci.ox.ac.uk
","79
","NA
",NA,NA,NA,NA,NA,"1
",NA,NA,NA,NA,NA,NA,NA,NA,"JAN
",NA,NA,NA,NA,"J
",NA,"2005
"," A-1523-2011
",NA,NA,NA,"Lawrence, A (reprint author), Univ Oxford, Environm Change Inst, S Parks Rd, Oxford OX1 3PS, England
",NA,NA,"0960-3115
","BIODIVERSITY AND CONSERVATION
",NA,NA,"23
","Local values for harvested forest plants in Madre de Dios, Peru: towards
a more contextualised interpretation of quantitative ethnobotanical data
","WOS:000226929700002
",NA,"14
",NA,"26
"
"./data/Peru.txt",NA,"Lewis, SL
Phillips, OL
Sheil, D
Vinceti, B
Baker, TR
Brown, S
Graham, AW
Higuchi, N
Hilbert, DW
Laurance, WF
Lejoly, J
Malhi, Y
Monteagudo, A
Vargas, PN
Sonke, B
Supardi, N
Terborgh, JW
Martinez, RV
","Lewis, SL
Phillips, OL
Sheil, D
Vinceti, B
Baker, TR
Brown, S
Graham, AW
Higuchi, N
Hilbert, DW
Laurance, WF
Lejoly, J
Malhi, Y
Monteagudo, A
Vargas, PN
Sonke, B
Supardi, N
Terborgh, JW
Martinez, RV
","929
","Univ Leeds, Sch Geog, Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England.
Univ Edinburgh, Sch Geosci, Edinburgh EH9 3JU, Midlothian, Scotland.
Ctr Int Forestry Res, Jakarta 10065, Indonesia.
Max Planck Inst Biogeochem, D-07701 Jena, Germany.
Winrock Int Livestock Res & Training Ctr, Arlington, VA 22209 USA.
CSIRO, Trop Forest Res Ctr, Atherton, Qld, Australia.
Cooperat Res Ctr Rainforest Ecol & Management, Atherton, Qld, Australia.
Inst Nacl Pesquisas Amazonicas, Dept Ecol, BR-69011970 Manaus, Amazonas, Brazil.
Inst Nacl Pesquisas Amazonicas, Biol Dynam Forest Fragments Project, BR-69011970 Manaus, Amazonas, Brazil.
Smithsonian Trop Res Inst, Balboa, Panama.
Free Univ Brussels, Lab Bot Systemat Phytosociol, Brussels, Belgium.
Univ Nacl San Antonio Abad Cusco, Herbario Vargas, Cuzco, Peru.
Jardin Bot Missouri, Proyecto Flora Peru, Oxampampa, Peru.
Univ Yaounde I, Ecole Normale Super Yaounde, Yaounde, Cameroon.
Forest Res Inst Malaysia, Forest Environm Div, Forest Ecol Unit, Kuala Lumpur 52109, Malaysia.
Duke Univ, Ctr Trop Conservat, Durham, NC 27708 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.0022-0477.2004.00923.x
",NA,"slewis@pobox.com
","944
","NA
",NA,NA,NA,NA,NA,"6
",NA,NA,NA,NA,NA,NA,NA,NA,"DEC
",NA,NA,NA,NA,"J
",NA,"2004
"," A-3796-2008
",NA,NA,NA,"Lewis, SL (reprint author), Univ Leeds, Sch Geog, Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England
",NA,NA,"0022-0477
","JOURNAL OF ECOLOGY
",NA,NA,"29
","Tropical forest tree mortality, recruitment and turnover rates:
calculation, interpretation and comparison when census intervals vary
","WOS:000225631400001
",NA,"92
",NA,"29
"
"./data/Peru.txt",NA,"Serrano, D
Forero, MG
Donazar, JA
Tella, JL
","Serrano, D
Forero, MG
Donazar, JA
Tella, JL
","3438
","CSIC, Estac Biol Donana, Dept Appl Biol, Seville 41013, Spain.
Univ Islas Baleares, Dept Nat Resources, Inst Mediterraneo Estudios Avanzados, Consejo Super Invest Cient,Populat Ecol Grp, Esporles 07190, Mallorca, Spain.
",NA,NA,NA,NA,NA,NA,NA,"10.1890/04-0463
",NA,"serrano@ebd.csic.es
","3447
","NA
",NA,NA,NA,NA,NA,"12
",NA,NA,NA,NA,NA,NA,NA,NA,"DEC
",NA,NA,NA,NA,"J
",NA,"2004
",NA,NA,NA,NA,"Serrano, D (reprint author), CSIC, Estac Biol Donana, Dept Appl Biol, Avda Maria Luisa S-N,Pabellon del Peru, Seville 41013, Spain
",NA,NA,"0012-9658
","ECOLOGY
",NA,NA,"46
","Dispersal and social attraction affect colony selection and dynamics of
lesser kestrels
","WOS:000226297500024
",NA,"85
",NA,"46
"
"./data/Peru.txt",NA,"Brightsmith, DJ
Munoz-Najar, RA
","Brightsmith, DJ
Munoz-Najar, RA
","534
","Duke Univ, Dept Biol, Durham, NC 27712 USA.
Univ Nacl Agr La Molina, Fac Ciencias Ingn Ambiental, Lima, Peru.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1744-7429.2004.tb00348.x
",NA,NA,"543
","NA
",NA,NA,NA,NA,NA,"4
",NA,NA,NA,NA,NA,NA,NA,NA,"DEC
",NA,NA,NA,NA,"J
",NA,"2004
",NA,NA,NA,NA,"Brightsmith, DJ (reprint author), Duke Univ, Dept Biol, Box 90338, Durham, NC 27712 USA
",NA,NA,"0006-3606
","BIOTROPICA
",NA,NA,"24
","Avian geophagy and soil characteristics in southeastern Peru
","WOS:000225811400008
",NA,"36
",NA,"25
"
"./data/Peru.txt",NA,"Saaksjarvi, IE
Haataja, S
Neuvonen, S
Gauld, ID
Jussila, R
Salo, J
Burgos, AM
","Saaksjarvi, IE
Haataja, S
Neuvonen, S
Gauld, ID
Jussila, R
Salo, J
Burgos, AM
","735
","Univ Turku, Dept Biol, Zool Museum, Sect Biodivers & Environm Sci, FIN-20014 Turku, Finland.
Univ Turku, Kevo Subarctic Res Inst, Turku, Finland.
Nat Hist Museum, London SW7 5BD, England.
Univ Nacl Amazonia Peruana, Iquitos, Peru.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.0307-6946.2004.00656.x
",NA,"ilari.saaksjarvi@utu.fi
","743
","NA
",NA,NA,NA,NA,NA,"6
",NA,NA,NA,NA,NA,NA,NA,NA,"DEC
",NA,NA,NA,NA,"J
",NA,"2004
",NA,NA,NA,NA,"Saaksjarvi, IE (reprint author), Univ Turku, Dept Biol, Zool Museum, Sect Biodivers & Environm Sci, FIN-20014 Turku, Finland
",NA,NA,"0307-6946
","ECOLOGICAL ENTOMOLOGY
",NA,NA,"23
","High local species richness of parasitic wasps (Hymenoptera :
Ichneumonidae; Pimplinae and Rhyssinae) from the lowland rainforests of
Peruvian Amazonia
","WOS:000225767800013
",NA,"29
",NA,"23
"
"./data/Peru.txt",NA,"Salovaara, KJ
Cardenas, GG
Tuomisto, H
","Salovaara, KJ
Cardenas, GG
Tuomisto, H
","689
","Univ Turku, Dept Biol, FIN-20014 Turku, Finland.
Urbanizat Virgen de Loreto, Iquitos, Peru.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.0906-7590.2004.03958.x
",NA,"kati.saloraara@utu.fu
","700
","NA
",NA,NA,NA,NA,NA,"6
",NA,NA,NA,NA,NA,NA,NA,NA,"DEC
",NA,NA,NA,NA,"J
",NA,"2004
",NA,NA,NA,NA,"Salovaara, KJ (reprint author), Univ Turku, Dept Biol, FIN-20014 Turku, Finland
",NA,NA,"0906-7590
","ECOGRAPHY
",NA,NA,"9
","Forest classification in an Amazonian rainforest landscape using
pteridophytes as indicator species
","WOS:000225974900001
",NA,"27
",NA,"9
"
"./data/Peru.txt",NA,"Soto, KH
Trites, AW
Arias-Schreiber, M
","Soto, KH
Trites, AW
Arias-Schreiber, M
","419
","Univ British Columbia, Marine Mammal Res Unit, Fisheries Ctr, Vancouver, BC V6T 1Z4, Canada.
Univ British Columbia, Dept Zool, Vancouver, BC V6T 1Z4, Canada.
Inst Mar Del Peru, Callao, Peru.
",NA,NA,NA,NA,NA,NA,NA,"10.1017/s0952836904005965
",NA,"soto@zoology.ubc.ca
","428
","NA
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DEC
",NA,NA," 4
",NA,"J
",NA,"2004
",NA,NA,NA,NA,"Soto, KH (reprint author), Univ British Columbia, Marine Mammal Res Unit, Fisheries Ctr, 6248 Biol Sci Rd, Vancouver, BC V6T 1Z4, Canada
",NA,NA,"0952-8369
","JOURNAL OF ZOOLOGY
",NA,NA,"30
","The effects of prey availability on pup mortality and the timing of
birth of South American sea lions (Otaria flavescens) in Peru
","WOS:000225668900010
",NA,"264
",NA,"32
"
"./data/Peru.txt",NA,"Yu, DW
Wilson, HB
Frederickson, ME
Palomino, W
De la Colina, R
Edwards, DP
Balareso, AA
","Yu, DW
Wilson, HB
Frederickson, ME
Palomino, W
De la Colina, R
Edwards, DP
Balareso, AA
","1102
","Univ E Anglia, Sch Biol Sci, Norwich NR4 7TJ, Norfolk, England.
Univ E Anglia, Ctr Ecol Evolut & Conservat Biol CEEC, Norwich NR4 7TJ, Norfolk, England.
Univ London Imperial Coll Sci Technol & Med, Dept Biol, Ascot SL5 7PY, Berks, England.
Harvard Univ, Dept Organism & Evolutionary Biol, Cambridge, MA 02138 USA.
Univ Nacl San Antonio Abad de Cusco, Herbario Vargas, Cuzco, Peru.
Sachavacayoc, Madre De Dios, Peru.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.0021-8790.2004.00877.x
",NA,"douglas.yu@uea.ac.uk
","1114
","NA
",NA,NA,NA,NA,NA,"6
",NA,NA,NA,NA,NA,NA,NA,NA,"NOV
",NA,NA,NA,NA,"J
",NA,"2004
"," D-2536-2009
",NA,NA,NA,"Yu, DW (reprint author), Univ E Anglia, Sch Biol Sci, Norwich NR4 7TJ, Norfolk, England
",NA,NA,"0021-8790
","JOURNAL OF ANIMAL ECOLOGY
",NA,NA,"31
","Experimental demonstration of species coexistence enabled by dispersal
limitation
","WOS:000224812900009
",NA,"73
",NA,"31
"
"./data/Peru.txt",NA,"Phillips, KA
Haas, ME
Grafton, BW
Yrivarren, M
","Phillips, KA
Haas, ME
Grafton, BW
Yrivarren, M
","149
","Hiram Coll, Dept Psychol, Hiram, OH 44234 USA.
Hiram Coll, Dept Biol, Hiram, OH 44234 USA.
Tambopata Res Ctr, Puerto Maldonado, Peru.
Kent State Univ, Sch Biomed Sci, Kent, OH 44242 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1017/S0952836904005680
",NA,"PhillipsK@hiram.edu
","151
","NA
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OCT
",NA,NA," 2
",NA,"J
",NA,"2004
",NA,NA,NA,NA,"Phillips, KA (reprint author), Hiram Coll, Dept Psychol, Hiram, OH 44234 USA
",NA,NA,"0952-8369
","JOURNAL OF ZOOLOGY
",NA,NA,"7
","Survey of the gastrointestinal parasites of the primate community at
Tambopata National Reserve, Peru
","WOS:000224718300006
",NA,"264
",NA,"9
"
"./data/Peru.txt",NA,"Angulo, F
Barrio, J
","Angulo, F
Barrio, J
","448
",NA,NA,NA,NA,NA,NA,NA,NA,"10.1017/S0030605304000833
",NA,"javbar@ufl.edu
","451
","NA
",NA,NA,NA,NA,NA,"4
",NA,NA,NA,NA,NA,NA,NA,NA,"OCT
",NA,NA,NA,NA,"J
",NA,"2004
",NA,NA,NA,NA,"Barrio, J (reprint author), Quiroga 576,Urb Residencial Higuereta, Lima 33, Peru
",NA,NA,"0030-6053
","ORYX
",NA,NA,"1
","Evaluation of a potential reintroduction site for the white-winged guan
Penelope albipennis (Aves, Cracidae) in northern Peru
","WOS:000225339900020
",NA,"38
",NA,"1
"
"./data/Peru.txt",NA,"Morneault, AE
Naylor, BJ
Schaeffer, LS
Othmer, DC
","Morneault, AE
Naylor, BJ
Schaeffer, LS
Othmer, DC
","1
","Ontario Minist Nat Resources, So Sci & Informat Sect, N Bay, ON P1A 4L7, Canada.
Novus Consulting Forest Conservat & Restorat, Lima, Peru.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/j.foreco.2004.03.043
",NA,"andree.morneault@mnr.gov.on.ca
","10
","NA
",NA,NA,NA,NA,NA,"1
",NA,NA,NA,NA,NA,NA,NA,NA,"SEP 27
",NA,NA,NA,NA,"J
",NA,"2004
",NA,NA,NA,NA,"Morneault, AE (reprint author), Ontario Minist Nat Resources, So Sci & Informat Sect, 3301 Trout Lake Rd, N Bay, ON P1A 4L7, Canada
",NA,NA,"0378-1127
","FOREST ECOLOGY AND MANAGEMENT
",NA,NA,"17
","The effect of shelterwood harvesting and site preparation on eastern
red-backed salamanders in white pine stands
","WOS:000224196800001
",NA,"199
",NA,"20
"
"./data/Peru.txt",NA,"Boivin-Chabot, S
Margolis, HA
Weber, JC
","Boivin-Chabot, S
Margolis, HA
Weber, JC
","249
","Univ Laval, Fac Foresterie & Geomat, Quebec City, PQ G1K 7P4, Canada.
Int Ctr Res Agroforestry, Programme Domesticat Agroforestry Trees, Lima, Peru.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/j.foreco.2004.04.009
",NA,"hank.margolis@sbf.ulaval.ca
","260
","NA
",NA,NA,NA,NA,NA,"1-3
",NA,NA,NA,NA,NA,NA,NA,NA,"AUG 23
",NA,NA,NA,NA,"J
",NA,"2004
",NA,NA,NA,NA,"Margolis, HA (reprint author), Univ Laval, Fac Foresterie & Geomat, Pavillon Abitibi Price, Quebec City, PQ G1K 7P4, Canada
",NA,NA,"0378-1127
","FOREST ECOLOGY AND MANAGEMENT
",NA,NA,"7
","Variation in coppice-shoot growth among provenances of Calycophyllum
spruceanum Benth. in the Peruvian Amazon Basin
","WOS:000223410500018
",NA,"198
",NA,"7
"
"./data/Peru.txt",NA,"Kometter, RF
Martinez, M
Blundell, AG
Gullison, RE
Steininger, MK
Rice, RE
","Kometter, RF
Martinez, M
Blundell, AG
Gullison, RE
Steininger, MK
Rice, RE
",NA,"Univ Nacl Agr La Molina, Lima, Peru.
Conservat Int, Ctr Appl Biodivers Sci, Ilheus, Brazil.
USAID, EGAT Forest Team, Washington, DC USA.
Hardner & Gullison Associates, Ladysmith, BC, Canada.
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA
",NA,NA,NA,NA,NA,"1
",NA,NA,NA,NA,NA,NA,NA,NA,"JUN
",NA,NA,NA,NA,"J
",NA,"2004
",NA,NA,NA,NA,"Kometter, RF (reprint author), Univ Nacl Agr La Molina, Lima, Peru, Peru
",NA,NA,"1195-5449
","ECOLOGY AND SOCIETY
",NA,NA,"13
","Impacts of unsustainable mahogany logging in Bolivia and Peru
","WOS:000228025100009
",NA,"9
",NA,"15
"
"./data/Peru.txt",NA,"Sporleder, M
Kroschel, J
Quispe, MRG
Lagnaoui, A
","Sporleder, M
Kroschel, J
Quispe, MRG
Lagnaoui, A
","477
","Int Potato Ctr, Lima 12, Peru.
Univ Hohenheim, Inst Plant Prod & Agroecol Trop & Subtrop, D-70593 Stuttgart, Germany.
World Bank, Socially Sustainable Dev, Washington, DC USA.
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"486
","NA
",NA,NA,NA,NA,NA,"3
",NA,NA,NA,NA,NA,NA,NA,NA,"JUN
",NA,NA,NA,NA,"J
",NA,"2004
",NA,NA,NA,NA,"Sporleder, M (reprint author), Int Potato Ctr, Apdo 1558, Lima 12, Peru
",NA,NA,"0046-225X
","ENVIRONMENTAL ENTOMOLOGY
",NA,NA,"20
","A temperature-based simulation model for the potato tuberworm,
Phthorimaea operculella Zeller (Lepidoptera; gelechiidae)
","WOS:000222317900002
",NA,"33
",NA,"21
"
"./data/Peru.txt",NA,"Smith, AC
Kelez, S
Buchanan-Smith, HM
","Smith, AC
Kelez, S
Buchanan-Smith, HM
","18
","Univ Stirling, Dept Psychol, Scottish Primate Res Grp, Stirling FK9 4LA, Scotland.
Univ Nacl Agr Molina, Dept Biol, Lima, Peru.
",NA,NA,NA,NA,NA,NA,NA,"10.1007/s00265-003-0753-6
",NA,"a.smith@apu.ac.uk
","25
","NA
",NA,NA,NA,NA,NA,"1
",NA,NA,NA,NA,NA,NA,NA,NA,"MAY
",NA,NA,NA,NA,"J
",NA,"2004
",NA,NA,NA,NA,"Smith, AC (reprint author), Anglia Polytech Univ, Dept Life Sci, East Rd, Cambridge CB1 1PT, England
",NA,NA,"0340-5443
","BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY
",NA,NA,"22
","Factors affecting vigilance within wild mixed-species troops of
saddleback (Saguinus fuscicollis) and moustached tamarins (S-mystax)
","WOS:000220936800003
",NA,"56
",NA,"23
"
"./data/Peru.txt",NA,"Baker, TR
Phillips, OL
Malhi, Y
Almeida, S
Arroyo, L
Di Fiore, A
Erwin, T
Killeen, TJ
Laurance, SG
Laurance, WF
Lewis, SL
Lloyd, J
Monteagudo, A
Neill, DA
Patino, S
Pitman, NCA
Silva, JNM
Martinez, RV
","Baker, TR
Phillips, OL
Malhi, Y
Almeida, S
Arroyo, L
Di Fiore, A
Erwin, T
Killeen, TJ
Laurance, SG
Laurance, WF
Lewis, SL
Lloyd, J
Monteagudo, A
Neill, DA
Patino, S
Pitman, NCA
Silva, JNM
Martinez, RV
","545
","Univ Leeds, Sch Geog, Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England.
Max Planck Inst Biogeochem, Jena, Germany.
Univ Edinburgh, Sch Geosci, Edinburgh, Midlothian, Scotland.
Museu Paraense Emilio Goeldi, Belem, Para, Brazil.
Museo Noel Kempff Mercado, Santa Cruz, Bolivia.
NYU, Dept Anthropol, New York, NY 10003 USA.
Smithsonian Inst, Washington, DC 20560 USA.
Conservat Int, Ctr Appl Biodivers Sci, Washington, DC USA.
Smithsonian Trop Res Inst, Balboa, Panama.
Univ Nacl San Antonio Abad Cusco, Herbario Vargas, Cuzco, Peru.
Herbario Nacl Ecuador, Missouri Bot Gardens, Quito, Ecuador.
Alexander Von Humboldt Biol Res Inst, Bogota, Colombia.
Duke Univ, Ctr Trop Conservat, Durham, NC 27706 USA.
CIFOR, Tapajos, Brazil.
EMBRAPA Amazonia Oriental, Belem, Para, Brazil.
Jardin Bot Missouri, Proyecto Flora Peru, Oxapampa, Peru.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1529-8817.2003.00751.x
",NA,"t.baker@geog.leeds.ac.uk
","562
","NA
",NA,NA,NA,NA,NA,"5
",NA,NA,NA,NA,NA,NA,NA,NA,"MAY
",NA,NA,NA,NA,"J
",NA,"2004
"," A-7681-2008
",NA,NA,NA,"Baker, TR (reprint author), Univ Leeds, Sch Geog, Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England
",NA,NA,"1354-1013
","GLOBAL CHANGE BIOLOGY
",NA,NA,"132
","Variation in wood density determines spatial patterns in Amazonian
forest biomass
","WOS:000221421600003
",NA,"10
",NA,"137
"
