"AU_ID","UT","C1","RP","RID","RI","OI","Author_Order"
"Montufar, Rommel_1","WOS:000183903600007
","","","","","",11
"Montufar, Rommel_1","WOS:000183903600007
","","","","","",12
"Montufar, Rommel_1","WOS:000183903600007
","","","","","",13
"Montufar, Rommel_1","WOS:000183903600007
","","","","","",14
"Montufar, Rommel_1","WOS:000183903600007
","","","","","",15
"Montufar, Rommel_1","WOS:000183903600007
","","","","","",16
"Montufar, Rommel_1","WOS:000183903600007
","","","","","",17
"Montufar, Rommel_1","WOS:000183903600007
","","","","","",18
"Montufar, Rommel_1","WOS:000183903600007
","","","","","",19
"Montufar, Rommel_1","WOS:000183903600007
","","","","","",20
"Montufar, Rommel_1","WOS:000183903600007
","","","","","",21
"Montufar, Rommel_1","WOS:000183903600007
","","","","","",22
"Montufar, Rommel_1","WOS:000183903600007
","","","","","",23
"Montufar, Rommel_1","WOS:000185063900018
","Pontificia Univ Catolica Chile, CASEB, Santiago, Chile.","Pontificia Univ Catolica Chile, CASEB, Alameda 340,CP 6513677, Santiago, Chile","","","",1
"Montufar, Rommel_1","WOS:000185063900018
","","","","","",2
"Montufar, Rommel_1","WOS:000185063900018
","","","","","",3
"Montufar, Rommel_1","WOS:000185063900018
","","","","","",4
"Montufar, Rommel_1","WOS:000185063900018
","","","","","",5
"Montufar, Rommel_1","WOS:000182669300007
","Univ Turku, Dept Biol, FIN-20014 Turku, Finland.","Univ Turku, Dept Biol, FIN-20014 Turku, Finland","","","",1
"Montufar, Rommel_1","WOS:000182669300007
","","","","","",2
"Montufar, Rommel_1","WOS:000182669300007
","","","","","",3
"Montufar, Rommel_1","WOS:000182669300007
","","","","","",4
"Montufar, Rommel_1","WOS:000182669300007
","","","","","",5
"Montufar, Rommel_1","WOS:000182669300007
","","","","","",6
"Montufar, Rommel_1","WOS:000182669300007
","","","","","",7
"Montufar, Rommel_1","WOS:000181742700016
","Univ York, Dept Environm, York YO10 5DD, N Yorkshire, England.","Univ York, Dept Environm, York YO10 5DD, N Yorkshire, England","","","",1
"Montufar, Rommel_1","WOS:000181742700016
","","","","","",2
"Montufar, Rommel_1","WOS:000181742700016
","","","","","",3
"Montufar, Rommel_1","WOS:000181742700016
","","","","","",4
"Montufar, Rommel_1","WOS:000181742700016
","","","","","",5
"Montufar, Rommel_1","WOS:000181742700016
","","","","","",6
"Montufar, Rommel_1","WOS:000181742700016
","","","","","",7
"Montufar, Rommel_1","WOS:000181742700016
","","","","","",8
"Montufar, Rommel_1","WOS:000181742700016
","","","","","",9
"Montufar, Rommel_1","WOS:000181742700016
","","","","","",10
"Montufar, Rommel_1","WOS:000181742700016
","","","","","",11
"Montufar, Rommel_1","WOS:000181742700016
","","","","","",12
"Montufar, Rommel_1","WOS:000181742700016
","","","","","",13
"Montufar, Rommel_1","WOS:000181742700016
","","","","","",14
"Montufar, Rommel_1","WOS:000181742700017
","Univ York, Dept Environm, York YO10 5DD, N Yorkshire, England.","Univ York, Dept Environm, York YO10 5DD, N Yorkshire, England","","","",1
"Montufar, Rommel_1","WOS:000181742700017
","","","","","",2
"Montufar, Rommel_1","WOS:000181742700017
","","","","","",3
"Montufar, Rommel_1","WOS:000181742700017
","","","","","",4
"Montufar, Rommel_1","WOS:000181742700017
","","","","","",5
"Montufar, Rommel_1","WOS:000181742700017
","","","","","",6
"Montufar, Rommel_1","WOS:000181742700017
","","","","","",7
"Montufar, Rommel_1","WOS:000181742700017
","","","","","",8
"Montufar, Rommel_1","WOS:000181742700017
","","","","","",9
"Montufar, Rommel_1","WOS:000181742700017
","","","","","",10
"Montufar, Rommel_1","WOS:000181742700017
","","","","","",11
"Montufar, Rommel_1","WOS:000181742700017
","","","","","",12
"Montufar, Rommel_1","WOS:000181767500001
","Fund Sci Res Flanders FWO, Brussels, Belgium.","Fund Sci Res Flanders FWO, Brussels, Belgium","","","",1
"Montufar, Rommel_1","WOS:000181767500001
","","","","","",2
"Montufar, Rommel_1","WOS:000181767500001
","","","","","",3
"Montufar, Rommel_1","WOS:000181767500001
","","","","","",4
"Montufar, Rommel_1","WOS:000181767500001
","","","","","",5
"Montufar, Rommel_1","WOS:000179521400003
","Brown Univ, Dept Ecol & Evolutionary Biol, Providence, RI 02912 USA.","Brown Univ, Dept Ecol & Evolutionary Biol, Box G-W, Providence, RI 02912 USA","","","",1
"Montufar, Rommel_1","WOS:000179521400003
","","","","","",2
"Montufar, Rommel_1","WOS:000180539800005
","Univ Turku, Dept Biol, FIN-20014 Turku, Finland.","New York Bot Garden, Bronx, NY 10458 USA","","","",1
"Montufar, Rommel_1","WOS:000180539800005
","","","","","",2
"Montufar, Rommel_1","WOS:000180539800005
","","","","","",3
"Montufar, Rommel_1","WOS:000180539800005
","","","","","",4
"Montufar, Rommel_1","WOS:000180539800005
","","","","","",5
"Montufar, Rommel_1","WOS:000180539800005
","","","","","",6
"Montufar, Rommel_1","WOS:000180539800005
","","","","","",7
"Montufar, Rommel_1","WOS:000179624600026
","Duke Univ, Ctr Trop Conservat, Durham, NC 27708 USA.","Duke Univ, Ctr Trop Conservat, Box 90381, Durham, NC 27708 USA","","","",1
"Montufar, Rommel_1","WOS:000179624600026
","","","","","",2
"Montufar, Rommel_1","WOS:000179624600026
","","","","","",3
"Montufar, Rommel_1","WOS:000179624600026
","","","","","",4
"Montufar, Rommel_1","WOS:000179624600026
","","","","","",5
"Montufar, Rommel_1","WOS:000179624600026
","","","","","",6
"Montufar, Rommel_1","WOS:000179624600026
","","","","","",7
"Montufar, Rommel_1","WOS:000179624600026
","","","","","",8
"Montufar, Rommel_1","WOS:000178183600029
","Duke Univ, Ctr Trop Conservat, Durham, NC 27708 USA.","Duke Univ, Ctr Trop Conservat, Box 90381, Durham, NC 27708 USA","","","",1
"Montufar, Rommel_1","WOS:000178183600029
","","","","","",2
"Montufar, Rommel_1","WOS:000178183600029
","","","","","",3
"Montufar, Rommel_1","WOS:000178183600029
","","","","","",4
"Montufar, Rommel_1","WOS:000178183600029
","","","","","",5
"Montufar, Rommel_1","WOS:000178898900006
","Univ Miami, Dept Biol, Coral Gables, FL 33124 USA.","Univ Miami, Dept Biol, POB 249118, Coral Gables, FL 33124 USA","","","",1
"Montufar, Rommel_1","WOS:000178898900006
","","","","","",2
"Montufar, Rommel_1","WOS:000176460500002
","Univ Amsterdam, Inst Biodivers & Ecosyst Dynam, NL-1018 WV Amsterdam, Netherlands.","","","","",1
"Montufar, Rommel_1","WOS:000176460500002
","","","","","",2
"Montufar, Rommel_1","WOS:000176460500002
","","","","","",3
"Montufar, Rommel_1","WOS:000176460500002
","","","","","",4
"Montufar, Rommel_1","WOS:000176460500002
","","","","","",5
"Sevink, J_2","WOS:000176460500002
","","Univ Amsterdam, Inst Biodivers & Ecosyst Dynam, Nieuwe Achtergracht 166, NL-1018 WV Amsterdam, Netherlands","","","",6
"Montufar, Rommel_1","WOS:000175832000022
","EcoCiencia, Fdn Ecuatoriana Estudios Ecol, Quito, Ecuador.","Tarqui 1926 & Eugenio Espejo, Cuenca, Ecuador","","","",1
"Montufar, Rommel_1","WOS:000175832000022
","","","","","",2
"Montufar, Rommel_1","WOS:000175832000022
","","","","","",3
"Montufar, Rommel_1","WOS:000178428000015
","Univ Edinburgh, Inst Ecol & Resource Management, Edinburgh EH9 3JU, Midlothian, Scotland.","Univ Edinburgh, Inst Ecol & Resource Management, Darwin Bldg,Mayfield Rd, Edinburgh EH9 3JU, Midlothian, Scotland","","","",1
"Montufar, Rommel_1","WOS:000178428000015
","","","","","",2
"Montufar, Rommel_1","WOS:000178428000015
","","","","","",3
"Montufar, Rommel_1","WOS:000178428000015
","","","","","",4
"Wright, J_2","WOS:000178428000015
","","","","","",5
"Montufar, Rommel_1","WOS:000178428000015
","","","","","",6
"Montufar, Rommel_1","WOS:000178428000015
","","","","","",7
"Montufar, Rommel_1","WOS:000178428000015
","","","","","",8
"Montufar, Rommel_1","WOS:000178428000015
","","","","","",9
"Montufar, Rommel_1","WOS:000178428000015
","","","","","",10
"Montufar, Rommel_1","WOS:000178428000015
","","","","","",11
"Montufar, Rommel_1","WOS:000178428000015
","","","","","",12
"Montufar, Rommel_1","WOS:000178428000015
","","","","","",13
"Montufar, Rommel_1","WOS:000178428000015
","","","","","",14
"Meir, P_2","WOS:000178428000015
","","","","","",15
"Montufar, Rommel_1","WOS:000178428000015
","","","","","",16
"Montufar, Rommel_1","WOS:000178428000015
","","","","","",17
"Montufar, Rommel_1","WOS:000178428000015
","","","","","",18
"Montufar, Rommel_1","WOS:000178428000015
","","","","","",19
"Montufar, Rommel_1","WOS:000178428000015
","","","","","",20
"Montufar, Rommel_1","WOS:000178428000015
","","","","","",21
"Montufar, Rommel_1","WOS:000178428000015
","","","","","",22
"Montufar, Rommel_1","WOS:000178428000015
","","","","","",23
"Montufar, Rommel_1","WOS:000178428000015
","","","","","",24
"Montufar, Rommel_1","WOS:000178428000015
","","","","","",25
"Montufar, Rommel_1","WOS:000178428000015
","","","","","",26
"Montufar, Rommel_1","WOS:000178428000015
","","","","","",27
"Montufar, Rommel_1","WOS:000178428000015
","","","","","",28
"Montufar, Rommel_1","WOS:000178428000015
","","","","","",29
"Montufar, Rommel_1","WOS:000178428000015
","","","","","",30
"Montufar, Rommel_1","WOS:000178428000015
","","","","","",31
"Montufar, Rommel_1","WOS:000178428000015
","","","","","",32
"Montufar, Rommel_1","WOS:000174907100006
","Univ Amsterdam, IBED, Dept Palynol & Paleo Actuoecol, Ctr Geoecol Res,ICG, NL-1098 SM Amsterdam, Netherlands.","","","","",1
"Montufar, Rommel_1","WOS:000174907100006
","","Univ Amsterdam, IBED, Dept Palynol & Paleo Actuoecol, Ctr Geoecol Res,ICG, Kruislaan 318, NL-1098 SM Amsterdam, Netherlands","","","",2
"Montufar, Rommel_1","WOS:000174907100006
","","","","","",3
"Montufar, Rommel_1","WOS:000174907100006
","","","","","",4
"Sevink, J_2","WOS:000174907100006
","","","","","",5
"Montufar, Rommel_1","WOS:000173032500005
","Univ New Mexico, Dept Biol, Albuquerque, NM 87131 USA.","Zool Soc London, Inst Zool, Regents Pk, London NW1 4RY, England","","","",1
"Montufar, Rommel_1","WOS:000173032500005
","","","","","",2
"Montufar, Rommel_1","WOS:000171501100004
","Assoc Biodivers Informat, Arlington, VA 22209 USA.","Assoc Biodivers Informat, 1101 Wilson Blvd, Arlington, VA 22209 USA","","","",1
"Montufar, Rommel_1","WOS:000171501100004
","","","","","",2
"Montufar, Rommel_1","WOS:000171501100004
","","","","","",3
"Montufar, Rommel_1","WOS:000171501100004
","","","","","",4
"Montufar, Rommel_1","WOS:000171501100004
","","","","","",5
"Montufar, Rommel_1","WOS:000171501100004
","","","","","",6
"Montufar, Rommel_1","WOS:000171501100004
","","","","","",7
"Montufar, Rommel_1","WOS:000171501100004
","","","","","",8
"Montufar, Rommel_1","WOS:000171501100004
","","","","","",9
"Montufar, Rommel_1","WOS:000171501100004
","","","","","",10
"Montufar, Rommel_1","WOS:000171501100004
","","","","","",11
"Montufar, Rommel_1","WOS:000171501100004
","","","","","",12
"Montufar, Rommel_1","WOS:000171501100004
","","","","","",13
"Montufar, Rommel_1","WOS:000171501100004
","","","","","",14
"Montufar, Rommel_1","WOS:000170452600002
","Duke Univ, Ctr Trop Conservat, Durham, NC 27708 USA.","Duke Univ, Ctr Trop Conservat, Box 90381, Durham, NC 27708 USA","","","",1
"Montufar, Rommel_1","WOS:000170452600002
","","","","","",2
"Montufar, Rommel_1","WOS:000170452600002
","","","","","",3
"Montufar, Rommel_1","WOS:000170452600002
","","","","","",4
"Montufar, Rommel_1","WOS:000170452600002
","","","","","",5
"Montufar, Rommel_1","WOS:000170452600002
","","","","","",6
"Montufar, Rommel_1","WOS:000170452600002
","","","","","",7
"Montufar, Rommel_1","WOS:000170452600002
","","","","","",8
"Montufar, Rommel_1","WOS:000172540400008
","Univ Otago, Dept Bot, Dunedin, New Zealand.","","","","",1
"Montufar, Rommel_1","WOS:000172540400008
","","Univ Otago, Dept Bot, POB 56, Dunedin, New Zealand","","","",2
"Montufar, Rommel_1","WOS:000172540400008
","","","","","",3
"Montufar, Rommel_1","WOS:000168327400007
","CECIA, Quito, Ecuador.","CECIA, Quito, Ecuador, Ecuador","","","",1
"Montufar, Rommel_1","WOS:000168327400007
","CECIA, Quito, Ecuador.","","","","",2
"Montufar, Rommel_1","WOS:000167138200016
","Univ Otago, Dept Marine Sci, Dunedin, New Zealand.","Estac Cientif Charles Darwin, Programa Invest Monitoreo Ecosistema & Communidad, Av 6 Diciembre & Pasaje Calif,N 36-109, Quito, Ecuador","","","",1
"Montufar, Rommel_1","WOS:000167920700006
","Univ Arizona, Dept Entomol, Tucson, AZ 85721 USA.","FEPIN, Yanayacu Biol Stn, Carr 21-01 & Juan Leon Mera, Quito, Ecuador","","","",1
"Montufar, Rommel_1","WOS:000345706100008
",NA,"","","","",1
"Gomez-Aparicio, Lorena_1","WOS:000345706100008
",NA,"","","","",2
"Montufar, Rommel_1","WOS:000345706100008
",NA,"","","","",3
"Ulrich, W_1","WOS:000345328400010
","Nicolaus Copernicus Univ Torun, Chair Ecol & Biogeog, PL-87100 Torun, Poland.","Nicolaus Copernicus Univ Torun, Chair Ecol & Biogeog, Lwowska 1, PL-87100 Torun, Poland.","","","",1
"Soliveres, S_2","WOS:000345328400010
","Univ Rey Juan Carlos, Dept Biol & Geol, Area Biodiversidad & Conservac, Mostoles, Spain.","","","SoliveresCodina, Santiago/A-2291-2016","SoliveresCodina,Santiago/0000-0001-9661-7192",2
"Maestre, FT_2","WOS:000345328400010
","Univ Rey Juan Carlos, Dept Biol & Geol, Area Biodiversidad & Conservac, Mostoles, Spain.","","","Maestre,Fernando/A-6825-2008","Maestre,Fernando/0000-0002-7434-4856",3
"Gotelli, NJ_1","WOS:000345328400010
","Univ Vermont, Dept Biol, Burlington, VT 05405 USA.","","","","",4
"Quero, JL_1","WOS:000345328400010
","Univ Rey Juan Carlos, Dept Biol & Geol, Area Biodiversidad & Conservac, Mostoles, Spain.
Univ Cordoba, Escuela Tecn Super Ingn Agron & Montes, Dept Ingn Forestal, Cordoba, Spain.","","","Quero,Jose/M-1074-2013","Quero,Jose/0000-0001-5553-506X",5
"Delgado-Baquerizo, M_1","WOS:000345328400010
","Univ Rey Juan Carlos, Dept Biol & Geol, Area Biodiversidad & Conservac, Mostoles, Spain.
Univ Pablo de Olavide, Dept Sistemas Fis Quim & Nat, Seville, Spain.","","","","",6
"Bowker, MA_2","WOS:000345328400010
","No Arizona Univ, Sch Forestry, Flagstaff, AZ 86011 USA.","","","","",7
"Eldridge, DJ_1","WOS:000345328400010
","Univ New S Wales, Sch Biol Earth & Environm Sci, Sydney, NSW, Australia.","","","","",8
"Ochoa, V_1","WOS:000345328400010
","Univ Rey Juan Carlos, Dept Biol & Geol, Area Biodiversidad & Conservac, Mostoles, Spain.","","","","",9
"Gozalo, B_1","WOS:000345328400010
","Univ Rey Juan Carlos, Dept Biol & Geol, Area Biodiversidad & Conservac, Mostoles, Spain.","","","","",10
"Valencia, E_1","WOS:000345328400010
","Univ Rey Juan Carlos, Dept Biol & Geol, Area Biodiversidad & Conservac, Mostoles, Spain.","","","","",11
"Berdugo, M_1","WOS:000345328400010
","Univ Rey Juan Carlos, Dept Biol & Geol, Area Biodiversidad & Conservac, Mostoles, Spain.","","","","",12
"Escolar, C_2","WOS:000345328400010
","Univ Rey Juan Carlos, Dept Biol & Geol, Area Biodiversidad & Conservac, Mostoles, Spain.","","","","",13
"Garcia-Gomez, M_1","WOS:000345328400010
","Univ Rey Juan Carlos, Dept Biol & Geol, Area Biodiversidad & Conservac, Mostoles, Spain.
Univ Politecn Madrid, Dept Ingn & Morfol Terreno, Madrid, Spain.","","","","",14
"Escudero, A_5","WOS:000345328400010
","Univ Rey Juan Carlos, Dept Biol & Geol, Area Biodiversidad & Conservac, Mostoles, Spain.","","","Escudero, Adrian/H-5046-2015","Escudero, Adrian/0000-0002-1427-5465",15
"Prina, A_1","WOS:000345328400010
","Univ Nacl La Pampa, Fac Agron, La Pampa, Argentina.","","","","",16
"Alfonso, G_1","WOS:000345328400010
","Univ Nacl La Pampa, Fac Agron, La Pampa, Argentina.","","","","",17
"Arredondo, T_1","WOS:000345328400010
","Inst Potosino Invest Cient & Tecnol, Div Ciencias Ambientales, San Luis Potosi, Mexico.","","","","",18
"Bran, D_1","WOS:000345328400010
","Inst Nacl Tecnol Agr, Estn Expt San Carlos Bariloche, San Carlos De Bariloche, Rio Negro, Argentina.","","","","",19
"Cabrera, O_2","WOS:000345328400010
","Univ Tecn Particular Loja, Inst Ecol, Loja, Ecuador.","","","","",20
"Cea, AP_1","WOS:000345328400010
","Univ La Serena, Dept Biol, La Serena, Chile.","","","","",21
"Chaieb, M_1","WOS:000345328400010
","Univ Sfax, UR Plant Biodivers & Ecosyst Arid Environm, Fac Sci, Sfax, Tunisia.","","","","",22
"Contreras, J_1","WOS:000345328400010
","Univ Ctr Occidental Lizandro Alvarado, Dept Suelos, Barquisimeto, Estado Lara, Venezuela.","","","","",23
"Derak, M_1","WOS:000345328400010
","Direct Reg Eaux & Forets & Lutte Desertificat Rif, Tetouan, Morocco.","","","","",24
"Espinosa, CI_4","WOS:000345328400010
","Univ Tecn Particular Loja, Inst Ecol, Loja, Ecuador.","","","","Espinosa,CarlosIvan/0000-0002-5330-4505",25
"Florentino, A_1","WOS:000345328400010
","Cent Univ Venezuela, Inst Edafol, Fac Agron, Caracas, Estado Aragua, Venezuela.","","","","",26
"Gaitan, J_1","WOS:000345328400010
","Inst Nacl Tecnol Agr, Estn Expt San Carlos Bariloche, San Carlos De Bariloche, Rio Negro, Argentina.","","","","",27
"Muro, VG_1","WOS:000345328400010
","CCT Mendoza, IANIGLA, Mendoza, Argentina.","","","","",28
"Ghiloufi, W_1","WOS:000345328400010
","Univ Sfax, UR Plant Biodivers & Ecosyst Arid Environm, Fac Sci, Sfax, Tunisia.","","","","",29
"Gomez-Gonzalez, S_1","WOS:000345328400010
","Univ Bio Bio, Dept Ciencias Basicas, Lab Genom & Biodiversidad, Chillan, Chile.
Ctr Estudios Avanzados Zonas Aridas, La Serena, Chile.","","","","Gomez-Gonzalez, Susana/0000-0002-3779-8701",30
"Gutierrez, JR_1","WOS:000345328400010
","Univ La Serena, Dept Biol, La Serena, Chile.
Ctr Estudios Avanzados Zonas Aridas, La Serena, Chile.
Inst Ecol & Biodiversidad, Santiago, Chile.","","","","",31
"Hernandez, RM_1","WOS:000345328400010
","Univ Expt Simon Rodriguez, Ctr Agroecol Trop, Lab Biogeoquim, Caracas, Venezuela.","","","","",32
"Huber-Sannwald, E_1","WOS:000345328400010
","Inst Potosino Invest Cient & Tecnol, Div Ciencias Ambientales, San Luis Potosi, Mexico.","","","Huber-Sannwald,Elisabeth/D-2507-2009","",33
"Jankju, M_1","WOS:000345328400010
","Ferdowsi Univ Mashhad, Dept Range & Watershed Management, Mashhad, Iran.","","","","",34
"Mau, RL_1","WOS:000345328400010
","No Arizona Univ, Ctr Ecosyst Sci & Soc, Flagstaff, AZ 86011 USA.","","","","",35
"Hughes, FM_1","WOS:000345328400010
","Univ Fed Minas Gerais, Dept Biol, Belo Horizonte, MG, Brazil.","","","","",36
"Miriti, M_1","WOS:000345328400010
","Ohio State Univ, Dept Evolut Ecol & Organismal Biol, Columbus, OH 43210 USA.","","","","",37
"Monerris, J_1","WOS:000345328400010
","Univ Quebec, Dept Sci Biol, Montreal, PQ H3C 3P8, Canada.","","","","",38
"Muchane, M_1","WOS:000345328400010
","Natl Museums Kenya, Dept Zool, Nairobi, Kenya.","","","","",39
"Naseri, K_1","WOS:000345328400010
","Ferdowsi Univ Mashhad, Dept Range & Watershed Management, Mashhad, Iran.","","","","",40
"Pucheta, E_1","WOS:000345328400010
","Univ Nacl San Juan, Fac Ciencias Exactas Fis & Nat, Dept Biol, San Juan, Argentina.","","","","",41
"Ramirez-Collantes, DA_1","WOS:000345328400010
","Int Potato Ctr, Prod Syst & Environm Subprogram, Lima, Peru.","","","","",42
"Raveh, E_1","WOS:000345328400010
","Agr Res Org, Gilat Res Ctr, Dept Nat Resources & Citriculture, IL-85280 Negev, Israel.","","","","",43
"Romao, RL_1","WOS:000345328400010
","Univ Estadual Feira de Santana, Dept Ciencias Biol, Feira De Santana, Brazil.","","","","",44
"Torres-Diaz, C_1","WOS:000345328400010
","Univ Bio Bio, Dept Ciencias Basicas, Lab Genom & Biodiversidad, Chillan, Chile.
Ctr Estudios Avanzados Zonas Aridas, La Serena, Chile.","","","","",45
"Val, J_1","WOS:000345328400010
","Univ New S Wales, Sch Biol Earth & Environm Sci, Sydney, NSW, Australia.","","","","",46
"Veiga, JP_1","WOS:000345328400010
","Museo Nacl CCNN, Dept Ecol Evolut, Madrid, Spain.","","","","",47
"Wang, DL_1","WOS:000345328400010
","NE Normal Univ, Inst Grassland Sci, Key Lab Vegetat Ecol, Changchun, Peoples R China.","","","","",48
"Yuan, X_1","WOS:000345328400010
","NE Normal Univ, Inst Grassland Sci, Key Lab Vegetat Ecol, Changchun, Peoples R China.","","","","",49
"Zaady, E_1","WOS:000345328400010
","Agr Res Org, Gilat Res Ctr, Dept Nat Resources & Citriculture, IL-85280 Negev, Israel.","","","","",50
"Kessler, M_4","WOS:000344333800027
","Univ Zurich, Inst Systemat Bot, CH-8008 Zurich, Switzerland.","Univ Zurich, Inst Systemat Bot, Zollikerstr 107, CH-8008 Zurich, Switzerland.","","Kessler, Michael/A-3605-2009","",1
"Salazar, L_2","WOS:000344333800027
","Univ Gottingen, Albrecht von Haller Inst Plant Sci, D-37073 Gottingen, Germany.
Univ Estatal Amazon, Escuela Ingn Ambiental, Puyo, Ecuador.","","","","",2
"Homeier, J_4","WOS:000344333800027
","Univ Gottingen, Albrecht von Haller Inst Plant Sci, D-37073 Gottingen, Germany.","","","Homeier,Jurgen/G-1662-2011","Homeier,Jurgen/0000-0001-5676-3267",3
"Kluge, J_2","WOS:000344333800027
","Univ Zurich, Inst Systemat Bot, CH-8008 Zurich, Switzerland.
Univ Marburg, Fac Geog, D-35032 Marburg, Germany.","","","Kluge,Jurgen/D-6200-2011","",4
"Peck, MR_1","WOS:000342668700022
","Univ Sussex, Sch Life Sci, Brighton BN1 9QJ, E Sussex, England.","Univ Sussex, Sch Life Sci, JMS Bldg, Brighton BN1 9QJ, E Sussex, England.","","","",1
"Maddock, ST_1","WOS:000342668700022
","Nat Hist Museum, Dept Zool, London SW7 5BD, England.","","","","",2
"Morales, JN_1","WOS:000342668700022
","Santa Lucia Cloud Forest Reserve, Barrio La Delicia, Nanegal, Ecuador.","","","","",3
"Onate, H_1","WOS:000342668700022
","Santa Lucia Cloud Forest Reserve, Barrio La Delicia, Nanegal, Ecuador.","","","","",4
"Mafla-Endara, P_1","WOS:000342668700022
","PUCE, Escuela Ciencias Biol, Quito, Ecuador.","","","","",5
"Penafiel, VA_1","WOS:000342668700022
","PUCE, Escuela Ciencias Biol, Quito, Ecuador.","","","","",6
"Torres-Carvajal, O_3","WOS:000342668700022
","PUCE, Escuela Ciencias Biol, Quito, Ecuador.","","","","",7
"Pozo-Rivera, WE_1","WOS:000342668700022
","Escuela Politecn Ejercito ESPE, Carrera Ciencias Agr IASA I, Dept Ciencias Vida, Sangolqui, Ecuador.","","","","",8
"Cueva-Arroyo, XA_1","WOS:000342668700022
","Escuela Politecn Ejercito ESPE, Carrera Ciencias Agr IASA I, Dept Ciencias Vida, Sangolqui, Ecuador.","","","","",9
"Tolhurst, BA_1","WOS:000342668700022
","Univ Brighton, Sch Pharm & Biomol Sci, Div Biol, Brighton BN2 4GJ, Sussex, England.","","","","",10
"Torres-Carvajal, O_3","WOS:000342207600006
","Pontificia Univ Catolica Ecuador, Escuela Ciencias Biol, Quito, Ecuador.","Pontificia Univ Catolica Ecuador, Escuela Ciencias Biol, Ave 12 Octubre & Roca,Apartado 17-01-2184, Quito, Ecuador.","","","",1
"Barnes, CW_1","WOS:000342207600006
","Univ Las Amer, FICA, CIEDI, Quito, Ecuador.","","","","",2
"Pozo-Andrade, MJ_1","WOS:000342207600006
","Pontificia Univ Catolica Ecuador, Escuela Ciencias Biol, Quito, Ecuador.","","","","",3
"Tapia, W_5","WOS:000342207600006
","Parque Nacl Galapagos, Puerto Ayora, Galapagos, Ecuador.","","","","",4
"Nicholls, G_1","WOS:000342207600006
","Pontificia Univ Catolica Ecuador, Escuela Ciencias Biol, Quito, Ecuador.","","","","",5
"Stevens, RD_5","WOS:000341821400006
","Texas Tech Univ, Dept Nat Resources Management, Lubbock, TX 79409 USA.","Texas Tech Univ, Dept Nat Resources Management, Lubbock, TX 79409 USA.","","","",1
"Tello, JS_5","WOS:000341821400006
","Missouri Bot Garden, Ctr Conservat & Sustainable Dev, St Louis, MO 63166 USA.
Pontificia Univ Catolica Ecuador, Escuela Biol, Quito, Ecuador.","","","","",2
"Pitman, NCA_9","WOS:000341196600009
","Duke Univ, Nicholas Sch Environm, Ctr Trop Conservat, Durham, NC 27708 USA.
Field Museum Nat Hist, Chicago, IL 60605 USA.","Duke Univ, Nicholas Sch Environm, Ctr Trop Conservat, POB 90318, Durham, NC 27708 USA.","","","",1
"Andino, JEG_1","WOS:000341196600009
","Univ Calif Berkeley, Dept Integrat Biol, Berkeley, CA 94720 USA.","","","","",2
"Aulestia, M_4","WOS:000341196600009
","Herbario Nacl Ecuador, Quito, Ecuador.","","","","",3
"Ceron, CE_6","WOS:000341196600009
","Univ Cent Ecuador, Escuela Biol, Quito, Ecuador.","","","","",4
"Neill, DA_8","WOS:000341196600009
","Univ Estatal Amazon, Puyo, Pastaza, Ecuador.","","","","",5
"Palacios, WA_4","WOS:000341196600009
","Herbario Nacl Ecuador, Quito, Ecuador.","","","","",6
"Rivas-Torres, G_1","WOS:000341196600009
","Univ Florida, Dept Wildlife Ecol & Conservat, Wildlife Ecol & Conservat & Quantitat Spatial Eco, Gainesville, FL 32611 USA.","","","","",7
"Silman, MR_3","WOS:000341196600009
","Wake Forest Univ, Dept Biol, Winston Salem, NC 27106 USA.","","","","",8
"Terborgh, JW_3","WOS:000341196600009
","Duke Univ, Nicholas Sch Environm, Ctr Trop Conservat, Durham, NC 27708 USA.","","","","",9
"Vinueza, LR_2","WOS:000340081900003
","Univ San Francisco Quito, COCIBA Colegio Ciencias Biol & Ambientales, San Cristobal Galapagos, Ecuador.
Galapagos Sci Ctr, San Cristobal Galapagos, Ecuador.
Oregon State Univ, Dept Integrat Biol, Corvallis, OR 97331 USA.","","","","",1
"Menge, BA_1","WOS:000340081900003
","Oregon State Univ, Dept Integrat Biol, Corvallis, OR 97331 USA.","Oregon State Univ, Dept Integrat Biol, Corvallis, OR 97331 USA.","","","",2
"Ruiz, D_2","WOS:000340081900003
","Leibniz Ctr Trop Marine Ecol ZMT, D-28359 Bremen, Germany.
Charles Darwin Fdn, Isla Santa Cruz, Galapagos, Ecuador.","","","","",3
"Palacios, DM_1","WOS:000340081900003
","NOAA, Div Environm Res, NMFS, SW Fisheries Sci Ctr, Pacific Grove, CA 93950 USA.
Oregon State Univ, Hatfield Marine Sci Ctr, Marine Mammal Inst, Newport, OR 97365 USA.","","","","",4
"Mitchard, ETA_1","WOS:000339110400011
","Univ Edinburgh, Sch GeoSci, Edinburgh EH9 3JN, Midlothian, Scotland.","Univ Edinburgh, Sch GeoSci, Crew Bldg,Kings Buildings, Edinburgh EH9 3JN, Midlothian, Scotland.","","","Mitchard, Edward/0000-0002-5690-4055",1
