"AU_ID","UT","C1","RP","RID","RI","OI","Author_Order"
"Suarez, ER_1","WOS:000238531200001
","Inst Ecosyst Studies, Millbrook, NY 12545 USA.","Wildlife Conservat Soc Ecuador, San Francisco 441y Mariano Echeverria,Apartado Po, Quito, Ecuador",NA,NA,NA,1
"Fahey, TJ_1","WOS:000238531200001
","","",NA,NA,NA,2
"Groffman, PM_1","WOS:000238531200001
","","",NA,NA,NA,3
"Yavitt, JB_1","WOS:000238531200001
","","",NA,NA,NA,4
"Bohlen, PJ_1","WOS:000238531200001
","","",NA,NA,NA,5
"Encalada, AC_2","WOS:000237796300017
","Cornell Univ, Dept Entomol, Ithaca, NY 14850 USA.","Univ San Francisco Quito, Dept Ciencias Ambientales, Quito, Ecuador",NA,NA,NA,1
"Peckarsky, BL_2","WOS:000237796300017
","","",NA,NA,NA,2
"Tye, A_5","WOS:000234309500009
","Charles Darwin Res Stn, Dept Bot, Isla Santa Cruz, Galapagos, Ecuador.","CDRS, AP 17-01-3891, Quito, Ecuador",NA,NA,NA,1
"Humphries, CA_1","WOS:000235271600020
","Wake Forest Univ, Dept Biol, Winston Salem, NC 27109 USA.","",NA,NA,NA,1
"Arevalo, VD_1","WOS:000235271600020
","","",NA,NA,NA,2
"Fischer, KN_1","WOS:000235271600020
","","",NA,NA,NA,3
"Anderson, DJ_1","WOS:000235271600020
","","Wake Forest Univ, Dept Biol, Winston Salem, NC 27109 USA",NA,NA,NA,4
"Vinueza, LR_1","WOS:000236562100008
","Charles Darwin Fdn, Galapagos Isl, Ecuador.","Oregon State Univ, Dept Zool, 3029 Cordley Hall, Corvallis, OR 97331 USA",NA,NA,NA,1
"Branch, GM_1","WOS:000236562100008
","","",NA,NA,NA,2
"Branch, ML_1","WOS:000236562100008
","","",NA,NA,NA,3
"Bustamante, RH_2","WOS:000236562100008
","","",NA,NA,NA,4
"Suarez, ER_2","WOS:000235866400012
","Cornell Univ, Dept Nat Resources, Ithaca, NY 14853 USA.","Wildlife Conservat Soc Ecuador, San Francisco 441 & Mariano Echeverria,Apartado P, Quito, Ecuador",NA,NA,NA,1
"Tierney, GL_1","WOS:000235866400012
","Cornell Univ, Dept Nat Resources, Ithaca, NY 14853 USA.","",NA,NA,NA,2
"Fahey, TJ_2","WOS:000235866400012
","Cornell Univ, Dept Nat Resources, Ithaca, NY 14853 USA.","",NA,NA,NA,3
"Fahey, R_1","WOS:000235866400012
","Cornell Univ, Dept Nat Resources, Ithaca, NY 14853 USA.","",NA,NA,NA,4
"Suarez, ER_3","WOS:000236510100015
","Cornell Univ, Dept Nat Resources, Ithaca, NY 14853 USA.","Wildlife Conservat Soc Ecuador, San Francisco 441 & Mariano Echeverria,Apartado P, Quito, Ecuador",NA,NA,NA,1
"Fahey, TJ_3","WOS:000236510100015
","","",NA,NA,NA,2
"Yavitt, JB_2","WOS:000236510100015
","","",NA,NA,NA,3
"Groffman, PM_2","WOS:000236510100015
","","",NA,NA,NA,4
"Bohlen, PJ_2","WOS:000236510100015
","","",NA,NA,NA,5
"Eckhart, VM_1","WOS:000234800700018
","Grinnell Coll, Dept Biol, Grinnell, IA 50112 USA.","Grinnell Coll, Dept Biol, Grinnell, IA 50112 USA",NA,NA,NA,1
"Rushing, NS_1","WOS:000234800700018
","","",NA,NA,NA,2
"Hart, GM_1","WOS:000234800700018
","","",NA,NA,NA,3
"Hansen, JD_1","WOS:000234800700018
","","",NA,NA,NA,4
"Vargas, FH_5","WOS:000233704400011
","Univ Oxford, Dept Zool, Wildlife Conservat Res Unit, Oxford OX1 3PS, England.","",NA,NA,NA,1
"Harrison, S_1","WOS:000233704400011
","","",NA,NA,NA,2
"Rea, S_1","WOS:000233704400011
","","",NA,NA,NA,3
"Macdonald, DW_4","WOS:000233704400011
","","Univ Oxford, Dept Zool, Wildlife Conservat Res Unit, S Parks Rd, Oxford OX1 3PS, England",NA,NA,NA,4
"Gottdenker, NL_1","WOS:000232993900014
","St Louis Zoo, St Louis, MO 63110 USA.","",NA,NA,NA,1
"Walsh, T_1","WOS:000232993900014
","","",NA,NA,NA,2
"Vargas, H_1","WOS:000232993900014
","","",NA,NA,NA,3
"Merkel, J_1","WOS:000232993900014
","","",NA,NA,NA,4
"Jimenez, GU_1","WOS:000232993900014
","","",NA,NA,NA,5
"Miller, RE_2","WOS:000232993900014
","","",NA,NA,NA,6
"Dailey, M_1","WOS:000232993900014
","","",NA,NA,NA,7
"Parker, PG_3","WOS:000232993900014
","","St Louis Zoo, 1 Govt Dr, St Louis, MO 63110 USA",NA,NA,NA,8
"Campbell, K_4","WOS:000232137900005
","Cornell Univ, Dept Ecol & Evolutionary Biol, Ithaca, NY 14853 USA.","",NA,NA,NA,1
"Donlan, CJ_4","WOS:000232137900005
","","Cornell Univ, Dept Ecol & Evolutionary Biol, Corson Hall, Ithaca, NY 14853 USA",NA,NA,NA,2
"Becker, CD_1","WOS:000232622700009
","Univ New Mexico, Earthwatch Inst & Aves Ecuador, Zuni, NM 87327 USA.","Univ New Mexico, Earthwatch Inst & Aves Ecuador, POB 1248, Zuni, NM 87327 USA",NA,NA,NA,1
"Agreda, A_1","WOS:000232622700009
","","",NA,NA,NA,2
"Astudillo, E_1","WOS:000232622700009
","","",NA,NA,NA,3
"Costantino, M_1","WOS:000232622700009
","","",NA,NA,NA,4
"Torres, P_1","WOS:000232622700009
","","",NA,NA,NA,5
"Townsend, WR_1","WOS:000232622700012
","Field Museum, Santa Cruz, Bolivia.","Field Museum, Chicago 3,Casilla 6266, Santa Cruz, Bolivia",NA,NA,NA,1
"Borman, R_1","WOS:000232622700012
","","",NA,NA,NA,2
"Yiyoguaje, E_1","WOS:000232622700012
","","",NA,NA,NA,3
"Mendua, L_1","WOS:000232622700012
","","",NA,NA,NA,4
"Pitman, NCA_3","WOS:000231650800009
","Duke Univ, Nicholas Sch Environm & Earth Sci, Ctr Trop Conservat, Durham, NC 27708 USA.","Amazon Conservat Assoc, Jiron Cusco 499, Puerto Maldonado, Madre de Dios, Peru",NA,NA,NA,1
"Ceron, CE_2","WOS:000231650800009
","","",NA,NA,NA,2
"Reyes, CI_1","WOS:000231650800009
","","",NA,NA,NA,3
"Thurber, M_1","WOS:000231650800009
","","",NA,NA,NA,4
"Arellano, J_1","WOS:000231650800009
","","",NA,NA,NA,5
"Ruttenberg, BI_1","WOS:000232401800006
","Univ Calif Santa Barbara, Dept Ecol Evolut & Marine Biol, Santa Barbara, CA 93106 USA.","Univ Calif Santa Barbara, Dept Ecol Evolut & Marine Biol, Santa Barbara, CA 93106 USA",NA,NA,NA,1
"Haupt, AJ_1","WOS:000232401800006
","","",NA,NA,NA,2
"Chiriboga, AI_1","WOS:000232401800006
","","",NA,NA,NA,3
"Warner, RR_1","WOS:000232401800006
","","",NA,NA,NA,4
"Bustarnante, MR_1","WOS:000229355500005
","Pontificia Univ Catolica Ecuador, Museo Zool, Ctr Biodiversidad & Ambiente, Escuela Biol, Quito, Ecuador.","Pontificia Univ Catolica Ecuador, Museo Zool, Ctr Biodiversidad & Ambiente, Escuela Biol, Avenida 12 Octubre & Roca,Aptdo 17-01-2184, Quito, Ecuador",NA,NA,NA,1
"Ron, SR_2","WOS:000229355500005
","Pontificia Univ Catolica Ecuador, Museo Zool, Ctr Biodiversidad & Ambiente, Escuela Biol, Quito, Ecuador.","",NA,NA,NA,2
"Coloma, LA_1","WOS:000229355500005
","Pontificia Univ Catolica Ecuador, Museo Zool, Ctr Biodiversidad & Ambiente, Escuela Biol, Quito, Ecuador.","",NA,NA,NA,3
"Ron, SR_3","WOS:000229355500008
","Univ Texas, Sec Integrat Biol, Austin, TX 78712 USA.","Pontificia Univ Catolica Ecuador, Escuela Biol, Museo Zool, Ctr Biodiversidad & Ambiente, Av 12 Octubre & Roca,Aptdo 17-01-2184, Quito, Ecuador",NA,NA,NA,1
"Wilcke, W_3","WOS:000226404800011
","Tech Univ Berlin, Inst Ecol, Dept Soil Sci, D-10587 Berlin, Germany.","Tech Univ Berlin, Inst Ecol, Dept Soil Sci, Salzufer 11-12, D-10587 Berlin, Germany",NA,NA,NA,1
"Hess, T_1","WOS:000226404800011
","","",NA,NA,NA,2
"Bengel, C_1","WOS:000226404800011
","","",NA,NA,NA,3
"Homeier, E_1","WOS:000226404800011
","","",NA,NA,NA,4
"Valarezo, C_3","WOS:000226404800011
","","",NA,NA,NA,5
"Zech, W_1","WOS:000226404800011
","","",NA,NA,NA,6
"Cruz, F_4","WOS:000224662100015
","Cornell Univ, Dept Ecol & Evolutionary Biol, Ithaca, NY 14853 USA.","",NA,NA,NA,1
"Donlan, CJ_5","WOS:000224662100015
","","Cornell Univ, Dept Ecol & Evolutionary Biol, Corson Hall, Ithaca, NY 14853 USA",NA,NA,NA,2
"Campbell, K_5","WOS:000224662100015
","","",NA,NA,NA,3
"Carrion, V_3","WOS:000224662100015
","","",NA,NA,NA,4
"Farley, KA_1","WOS:000225359600003
","Univ Colorado, Dept Geog, Boulder, CO 80309 USA.","Duke Univ, Ctr Global Change, POB 90658, Durham, NC 27708 USA",NA,NA,NA,1
"Kelly, EF_1","WOS:000225359600003
","","",NA,NA,NA,2
"Hofstede, RGM_1","WOS:000225359600003
","","",NA,NA,NA,3
"Siren, A_1","WOS:000224071800017
","Swedish Univ Agr Sci, Dept Rural Dev Studies, SE-75007 Uppsala, Sweden.","Swedish Univ Agr Sci, Dept Rural Dev Studies, POB 7005, SE-75007 Uppsala, Sweden",NA,NA,NA,1
"Hamback, P_1","WOS:000224071800017
","","",NA,NA,NA,2
"Machoa, E_1","WOS:000224071800017
","","",NA,NA,NA,3
"Hill, RI_1","WOS:000223742800009
","Univ Texas, Sect Integrat Biol, Univ Stn C0930, Austin, TX 78712 USA.","Univ Calif Berkeley, Dept Integrat Biol, 3060 Valley Life Sci Bldg, Berkeley, CA 94720 USA",NA,NA,NA,1
"Vaca, JF_1","WOS:000223742800009
","","",NA,NA,NA,2
"Leimbeck, RM_1","WOS:000221688100008
","Univ Aarhus, Dept Systemat Bot, Inst Biol Sci, DK-8240 Risskov, Denmark.","",NA,NA,NA,1
"Valencia, R_9","WOS:000221688100008
","","",NA,NA,NA,2
"Balslev, H_1","WOS:000221688100008
","","Univ Aarhus, Dept Systemat Bot, Inst Biol Sci, Nordlandsvej 68, DK-8240 Risskov, Denmark",NA,NA,NA,3
"Mullner, A_1","WOS:000221901700013
","Princeton Univ, Dept Ecol & Evolutionary Biol, Princeton, NJ 08544 USA.","Frankfurt Zool Soc, Alfred Brehm Pl 16, D-60316 Frankfurt, Germany",NA,NA,NA,1
"Linsenmair, KE_1","WOS:000221901700013
","","",NA,NA,NA,2
"Wikelski, M_1","WOS:000221901700013
","","",NA,NA,NA,3
"Campbell, K_6","WOS:000223587200022
","Cornell Univ, Dept Ecol & Evolutionary Biol, Ithaca, NY 14853 USA.","",NA,NA,NA,1
"Donlan, CJ_6","WOS:000223587200022
","","Cornell Univ, Dept Ecol & Evolutionary Biol, Corson Hall, Ithaca, NY 14853 USA",NA,NA,NA,2
"Cruz, F_5","WOS:000223587200022
","","",NA,NA,NA,3
"Carrion, V_4","WOS:000223587200022
","","",NA,NA,NA,4
"Edgar, GJ_2","WOS:000221906700007
","Charles Darwin Res Stn, Santa Cruz, Galapagos, Ecuador.","Univ Tasmania, Tasmanian Aquaculture & Fisheries Inst, Sch Zool, GPO Box 252-05, Hobart, Tas 7001, Australia",NA,NA,NA,1
"Banks, S_1","WOS:000221906700007
","Charles Darwin Res Stn, Santa Cruz, Galapagos, Ecuador.","",NA,NA,NA,2
"Farina, JM_1","WOS:000221906700007
","Charles Darwin Res Stn, Santa Cruz, Galapagos, Ecuador.","",NA,NA,NA,3
"Calvopina, M_1","WOS:000221906700007
","Charles Darwin Res Stn, Santa Cruz, Galapagos, Ecuador.","",NA,NA,NA,4
"Martinez, C_1","WOS:000221906700007
","Charles Darwin Res Stn, Santa Cruz, Galapagos, Ecuador.","",NA,NA,NA,5
"Parra, JL_1","WOS:000221421200008
","Univ Calif Berkeley, Museum Vertebrate Zool, Berkeley, CA 94720 USA.","Univ Calif Berkeley, Museum Vertebrate Zool, 3101 VLSB, Berkeley, CA 94720 USA",NA,NA,NA,1
"Graham, CC_1","WOS:000221421200008
","","",NA,NA,NA,2
"Freile, JF_1","WOS:000221421200008
","","",NA,NA,NA,3
"Vargas, JH_1","WOS:000221081400006
","Missouri Bot Garden, St Louis, MO 63166 USA.","",NA,NA,NA,1
"Consiglio, T_1","WOS:000221081400006
","","Missouri Bot Garden, POB 299, St Louis, MO 63166 USA",NA,NA,NA,2
"Jorgensen, PM_1","WOS:000221081400006
","","",NA,NA,NA,3
"Croat, TB_1","WOS:000221081400006
","","",NA,NA,NA,4
"Baker, TR_4","WOS:000221421600003
","Univ Leeds, Sch Geog, Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England.","Univ Leeds, Sch Geog, Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England",NA,NA,NA,1
"Phillips, OL_4","WOS:000221421600003
","","",NA,NA,NA,2
"Malhi, Y_3","WOS:000221421600003
","","",NA,NA,NA,3
"Almeida, S_3","WOS:000221421600003
","","",NA,NA,NA,4
"Arroyo, L_3","WOS:000221421600003
","","",NA,NA,NA,5
"Di Fiore, A_2","WOS:000221421600003
","","",NA,NA,NA,6
"Erwin, T_2","WOS:000221421600003
","","",NA,NA,NA,7
"Killeen, TJ_2","WOS:000221421600003
","","",NA,NA,NA,8
"Laurance, SG_2","WOS:000221421600003
","","",NA,NA,NA,9
"Laurance, WF_2","WOS:000221421600003
","","",NA,NA,NA,10
"Lewis, SL_3","WOS:000221421600003
","","",NA,NA,NA,11
"Lloyd, J_1","WOS:000221421600003
","","",NA,NA,NA,12
"Monteagudo, A_4","WOS:000221421600003
","","",NA,NA,NA,13
"Neill, DA_3","WOS:000221421600003
","","",NA,NA,NA,14
"Patino, S_1","WOS:000221421600003
","","",NA,NA,NA,15
"Pitman, NCA_4","WOS:000221421600003
","","",NA,NA,NA,16
"Silva, JNM_2","WOS:000221421600003
","","",NA,NA,NA,17
"Martinez, RV_2","WOS:000221421600003
","","",NA,NA,NA,18
"Malhi, Y_4","WOS:000221421600004
","Univ Edinburgh, Sch Geosci, Edinburgh, Midlothian, Scotland.","Univ Edinburgh, Sch Geosci, Darwin Bldg,Mayfield Rd, Edinburgh, Midlothian, Scotland",NA,NA,NA,1
"Baker, TR_5","WOS:000221421600004
","","",NA,NA,NA,2
"Phillips, OL_5","WOS:000221421600004
","","",NA,NA,NA,3
"Almeida, S_4","WOS:000221421600004
","","",NA,NA,NA,4
"Alvarez, E_2","WOS:000221421600004
","","",NA,NA,NA,5
"Arroyo, L_4","WOS:000221421600004
","","",NA,NA,NA,6
"Chave, J_4","WOS:000221421600004
","","",NA,NA,NA,7
"Czimczik, CI_1","WOS:000221421600004
","","",NA,NA,NA,8
"Di Fiore, A_3","WOS:000221421600004
","","",NA,NA,NA,9
"Higuchi, N_3","WOS:000221421600004
","","",NA,NA,NA,10
"Killeen, TJ_3","WOS:000221421600004
","","",NA,NA,NA,11
"Laurance, SG_3","WOS:000221421600004
","","",NA,NA,NA,12
"Laurance, WF_3","WOS:000221421600004
","","",NA,NA,NA,13
"Lewis, SL_4","WOS:000221421600004
","","",NA,NA,NA,14
"Montoya, LMM_1","WOS:000221421600004
","","",NA,NA,NA,15
"Monteagudo, A_5","WOS:000221421600004
","","",NA,NA,NA,16
"Neill, DA_4","WOS:000221421600004
","","",NA,NA,NA,17
"Vargas, PN_3","WOS:000221421600004
","","",NA,NA,NA,18
"Patino, S_2","WOS:000221421600004
","","",NA,NA,NA,19
"Pitman, NCA_5","WOS:000221421600004
","","",NA,NA,NA,20
"Quesada, CA_2","WOS:000221421600004
","","",NA,NA,NA,21
"Salomao, R_3","WOS:000221421600004
","","",NA,NA,NA,22
"Silva, JNM_3","WOS:000221421600004
","","",NA,NA,NA,23
"Lezama, AT_2","WOS:000221421600004
","","",NA,NA,NA,24
"Martinez, RV_3","WOS:000221421600004
","","",NA,NA,NA,25
"Terborgh, J_3","WOS:000221421600004
","","",NA,NA,NA,26
"Vinceti, B_2","WOS:000221421600004
","","",NA,NA,NA,27
"Lloyd, J_2","WOS:000221421600004
","","",NA,NA,NA,28
"Harley, P_1","WOS:000221421600008
","Natl Ctr Atmospher Res, Div Atmospher Chem, Boulder, CO 80307 USA.","Natl Ctr Atmospher Res, Div Atmospher Chem, 1850 Table Mesa Dr, Boulder, CO 80307 USA",NA,NA,NA,1
"Vasconcellos, P_1","WOS:000221421600008
","","",NA,NA,NA,2
"Vierling, L_1","WOS:000221421600008
","","",NA,NA,NA,3
"Pinheiro, CCD_1","WOS:000221421600008
","","",NA,NA,NA,4
"Greenberg, J_1","WOS:000221421600008
","","",NA,NA,NA,5
"Guenther, A_1","WOS:000221421600008
","","",NA,NA,NA,6
"Klinger, L_1","WOS:000221421600008
","","",NA,NA,NA,7
"De Almeida, SS_1","WOS:000221421600008
","","",NA,NA,NA,8
"Neill, D_2","WOS:000221421600008
","","",NA,NA,NA,9
"Baker, T_1","WOS:000221421600008
","","",NA,NA,NA,10
"Phillips, O_1","WOS:000221421600008
","","",NA,NA,NA,11
"Malhi, Y_5","WOS:000221421600008
","","",NA,NA,NA,12
"Valencia, R_10","WOS:000220382500003
","Smithsonian Trop Res Inst, Ctr Trop Forest Sci, Unit 0948, APO, AA 34002 USA.","",NA,NA,NA,1
"Foster, RB_1","WOS:000220382500003
","","",NA,NA,NA,2
"Villa, G_2","WOS:000220382500003
","","",NA,NA,NA,3
"Condit, R_4","WOS:000220382500003
","","Smithsonian Trop Res Inst, Ctr Trop Forest Sci, Unit 0948, APO, AA 34002 USA",NA,NA,NA,4
"Svenning, JC_1","WOS:000220382500003
","","",NA,NA,NA,5
"Hernandez, C_2","WOS:000220382500003
","","",NA,NA,NA,6
"Romoleroux, K_1","WOS:000220382500003
","","",NA,NA,NA,7
"Losos, E_1","WOS:000220382500003
","","",NA,NA,NA,8
"Magard, E_1","WOS:000220382500003
","","",NA,NA,NA,9
"Balslev, H_2","WOS:000220382500003
","","",NA,NA,NA,10
"Kattan, G_1","WOS:000221639400016
","Wildlife Conservat Soc, Colombia Program, Cali, Colombia.","Wildlife Conservat Soc, Colombia Program, Apartado 25527, Cali, Colombia",NA,NA,NA,1
"Hernandez, OL_1","WOS:000221639400016
","","",NA,NA,NA,2
"Goldstein, I_1","WOS:000221639400016
","","",NA,NA,NA,3
"Rojas, V_1","WOS:000221639400016
","","",NA,NA,NA,4
"Murillo, O_1","WOS:000221639400016
","","",NA,NA,NA,5
"Gomez, C_1","WOS:000221639400016
","","",NA,NA,NA,6
"Restrepo, H_1","WOS:000221639400016
","","",NA,NA,NA,7
"Cuesta, F_1","WOS:000221639400016
","","",NA,NA,NA,8
"Dvorak, M_1","WOS:000221639400018
","Charles Darwin Res Stn, Isla Santa Cruz, Galapagos, Ecuador.","",NA,NA,NA,1
"Vargas, H_2","WOS:000221639400018
","","",NA,NA,NA,2
"Fessl, B_1","WOS:000221639400018
","","",NA,NA,NA,3
"Tebbich, S_1","WOS:000221639400018
","","Univ Cambridge, Dept Expt Psychol, Downing St, Cambridge CB2 3EB, England",NA,NA,NA,4
"Okey, TA_1","WOS:000189226500017
","Univ British Columbia, Fisheries Ctr, Vancouver, BC V6T 1Z4, Canada.","Univ British Columbia, Fisheries Ctr, 2204 Main Mall, Vancouver, BC V6T 1Z4, Canada",NA,NA,NA,1
"Banks, S_2","WOS:000189226500017
","","",NA,NA,NA,2
"Born, AR_1","WOS:000189226500017
","","",NA,NA,NA,3
"Bustamante, RH_3","WOS:000189226500017
","","",NA,NA,NA,4
"Calvopina, M_2","WOS:000189226500017
","","",NA,NA,NA,5
"Edgar, GJ_3","WOS:000189226500017
","","",NA,NA,NA,6
"Espinoza, E_1","WOS:000189226500017
","","",NA,NA,NA,7
"Farina, JM_2","WOS:000189226500017
","","",NA,NA,NA,8
"Garske, LE_2","WOS:000189226500017
","","",NA,NA,NA,9
"Reck, GK_1","WOS:000189226500017
","","",NA,NA,NA,10
"Salazar, S_2","WOS:000189226500017
","","",NA,NA,NA,11
"Shepherd, S_1","WOS:000189226500017
","","",NA,NA,NA,12
"Toral-Granda, V_1","WOS:000189226500017
","","",NA,NA,NA,13
"Wallem, P_1","WOS:000189226500017
","","",NA,NA,NA,14
"Kottke, I_2","WOS:000188953600012
","Univ Tubingen, Inst Syst Bot & Mycol, D-72076 Tubingen, Germany.","Univ Tubingen, Inst Syst Bot & Mycol, Morgenstelle 1, D-72076 Tubingen, Germany",NA,NA,NA,1
"Beck, A_1","WOS:000188953600012
","","",NA,NA,NA,2
"Oberwinkler, F_2","WOS:000188953600012
","","",NA,NA,NA,3
"Homeier, J_2","WOS:000188953600012
","","",NA,NA,NA,4
"Neill, D_3","WOS:000188953600012
","","",NA,NA,NA,5
"Donlan, CJ_7","WOS:000186869700044
","Cornell Univ, Dept Ecol & Evolut Biol, Ithaca, NY 14853 USA.","Cornell Univ, Dept Ecol & Evolut Biol, Corson Hall, Ithaca, NY 14853 USA",NA,NA,NA,1
"Tershy, BR_1","WOS:000186869700044
","","",NA,NA,NA,2
"Campbell, K_7","WOS:000186869700044
","","",NA,NA,NA,3
"Cruz, F_6","WOS:000186869700044
","","",NA,NA,NA,4
"Gonzalez, JA_2","WOS:000185371200013
","Univ Nacl Agraria La Molina, Area Fauna Silvestre & Parques Nacl, Lima, Peru.","Proyecto Araucaria Galapagos, Agcy Espanola Cooperac Int, Quito, Ecuador",NA,NA,NA,1
"Burns, CE_1","WOS:000186983400007
","Yale Univ, Dept Ecol & Evolut Biol, New Haven, CT 06520 USA.","Yale Univ, Dept Ecol & Evolut Biol, New Haven, CT 06520 USA",NA,NA,NA,1
"Ciofi, C_1","WOS:000186983400007
","","",NA,NA,NA,2
"Beheregaray, LB_1","WOS:000186983400007
","","",NA,NA,NA,3
"Fritts, TH_1","WOS:000186983400007
","","",NA,NA,NA,4
"Gibbs, JP_4","WOS:000186983400007
","","",NA,NA,NA,5
"Marquez, C_4","WOS:000186983400007
","","",NA,NA,NA,6
"Milinkovitch, MC_1","WOS:000186983400007
","","",NA,NA,NA,7
"Powell, JR_2","WOS:000186983400007
","","",NA,NA,NA,8
"Caccone, A_2","WOS:000186983400007
","","",NA,NA,NA,9
"Ter Steege, H_1","WOS:000183903600007
","Univ Utrecht, NHN, NL-3584 CS Utrecht, Netherlands.","Univ Utrecht, NHN, Heidelberglaan 2, NL-3584 CS Utrecht, Netherlands",NA,NA,NA,1
"Pitman, N_2","WOS:000183903600007
","","",NA,NA,NA,2
"Sabatier, D_1","WOS:000183903600007
","","",NA,NA,NA,3
"Castellanos, H_1","WOS:000183903600007
","","",NA,NA,NA,4
"Van der Hout, P_1","WOS:000183903600007
","","",NA,NA,NA,5
"Daly, DC_1","WOS:000183903600007
","","",NA,NA,NA,6
"Silveira, M_2","WOS:000183903600007
","","",NA,NA,NA,7
"Phillips, O_2","WOS:000183903600007
","","",NA,NA,NA,8
"Vasquez, R_2","WOS:000183903600007
","","",NA,NA,NA,9
"Van Andel, T_1","WOS:000183903600007
","","",NA,NA,NA,10
"Duivenvoorden, J_1","WOS:000183903600007
","","",NA,NA,NA,11
"De Oliveira, AA_1","WOS:000183903600007
","","",NA,NA,NA,12
"Ek, R_1","WOS:000183903600007
","","",NA,NA,NA,13
"Lilwah, R_1","WOS:000183903600007
","","",NA,NA,NA,14
"Thomas, R_1","WOS:000183903600007
","","",NA,NA,NA,15
"Van Essen, J_1","WOS:000183903600007
","","",NA,NA,NA,16
"Baider, C_1","WOS:000183903600007
","","",NA,NA,NA,17
"Maas, P_1","WOS:000183903600007
","","",NA,NA,NA,18
"Mori, S_1","WOS:000183903600007
","","",NA,NA,NA,19
"Terborgh, J_4","WOS:000183903600007
","","",NA,NA,NA,20
"Vargas, PN_4","WOS:000183903600007
","","",NA,NA,NA,21
"Mogollon, H_2","WOS:000183903600007
","","",NA,NA,NA,22
"Morawetz, W_1","WOS:000183903600007
","","",NA,NA,NA,23
"Farina, JM_3","WOS:000185063900018
","Pontificia Univ Catolica Chile, CASEB, Santiago, Chile.","Pontificia Univ Catolica Chile, CASEB, Alameda 340,CP 6513677, Santiago, Chile",NA,NA,NA,1
"Salazar, S_3","WOS:000185063900018
","","",NA,NA,NA,2
"Wallem, KP_1","WOS:000185063900018
","","",NA,NA,NA,3
"Witman, JD_1","WOS:000185063900018
","","",NA,NA,NA,4
"Ellis, JC_1","WOS:000185063900018
","","",NA,NA,NA,5
"Tuomisto, H_1","WOS:000182669300007
","Univ Turku, Dept Biol, FIN-20014 Turku, Finland.","Univ Turku, Dept Biol, FIN-20014 Turku, Finland",NA,NA,NA,1
"Poulsen, AD_1","WOS:000182669300007
","","",NA,NA,NA,2
"Ruokolainen, K_1","WOS:000182669300007
","","",NA,NA,NA,3
"Moran, RC_1","WOS:000182669300007
","","",NA,NA,NA,4
"Quintana, C_1","WOS:000182669300007
","","",NA,NA,NA,5
"Celi, J_1","WOS:000182669300007
","","",NA,NA,NA,6
"Canas, G_1","WOS:000182669300007
","","",NA,NA,NA,7
"Roberts, CM_1","WOS:000181742700016
","Univ York, Dept Environm, York YO10 5DD, N Yorkshire, England.","Univ York, Dept Environm, York YO10 5DD, N Yorkshire, England",NA,NA,NA,1
"Andelman, S_1","WOS:000181742700016
","","",NA,NA,NA,2
"Branch, G_1","WOS:000181742700016
","","",NA,NA,NA,3
"Bustamante, RH_4","WOS:000181742700016
","","",NA,NA,NA,4
"Castilla, JC_1","WOS:000181742700016
","","",NA,NA,NA,5
"Dugan, J_1","WOS:000181742700016
","","",NA,NA,NA,6
"Halpern, BS_1","WOS:000181742700016
","","",NA,NA,NA,7
"Lafferty, KD_1","WOS:000181742700016
","","",NA,NA,NA,8
"Leslie, H_1","WOS:000181742700016
","","",NA,NA,NA,9
"Lubchenco, J_1","WOS:000181742700016
","","",NA,NA,NA,10
"McArdle, D_1","WOS:000181742700016
","","",NA,NA,NA,11
"Possingham, HP_1","WOS:000181742700016
","","",NA,NA,NA,12
"Ruckelshaus, M_1","WOS:000181742700016
","","",NA,NA,NA,13
"Warner, RR_2","WOS:000181742700016
","","",NA,NA,NA,14
"Roberts, CM_2","WOS:000181742700017
","Univ York, Dept Environm, York YO10 5DD, N Yorkshire, England.","Univ York, Dept Environm, York YO10 5DD, N Yorkshire, England",NA,NA,NA,1
"Branch, G_2","WOS:000181742700017
","","",NA,NA,NA,2
"Bustamante, RH_5","WOS:000181742700017
","","",NA,NA,NA,3
"Castilla, JC_2","WOS:000181742700017
","","",NA,NA,NA,4
"Dugan, J_2","WOS:000181742700017
","","",NA,NA,NA,5
"Halpern, BS_2","WOS:000181742700017
","","",NA,NA,NA,6
"Lafferty, KD_2","WOS:000181742700017
","","",NA,NA,NA,7
"Leslie, H_2","WOS:000181742700017
","","",NA,NA,NA,8
"Lubchenco, J_2","WOS:000181742700017
","","",NA,NA,NA,9
"McArdle, D_2","WOS:000181742700017
","","",NA,NA,NA,10
"Ruckelshaus, M_2","WOS:000181742700017
","","",NA,NA,NA,11
"Warner, RR_3","WOS:000181742700017
","","",NA,NA,NA,12
"Vanacker, V_1","WOS:000181767500001
","Fund Sci Res Flanders FWO, Brussels, Belgium.","Fund Sci Res Flanders FWO, Brussels, Belgium",NA,NA,NA,1
"Govers, G_1","WOS:000181767500001
","","",NA,NA,NA,2
"Barros, S_1","WOS:000181767500001
","","",NA,NA,NA,3
"Poesen, J_1","WOS:000181767500001
","","",NA,NA,NA,4
"Deckers, J_1","WOS:000181767500001
","","",NA,NA,NA,5
